PVWatts: Hourly PV Performance Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,6,0,12,3,2.1,10.595,1.093,68.88,32.008,,,,,,,,,,,,,,2950 Gallon Plastic Water Storage Tank,2950 Gallons,"96""","101""",N-44660,"$1,099.99",,,,,,,,,,,,,,,,,
1,5,7,0,97,3.4,0,88.648,3.18,571.235,524.472,,,,,,,,,,,,,,2710 Gallon Plastic Water Storage Tank,2710 Gallons,"90""","113""",EP-TLV02500DG,"$1,084.00",,,,,,,,,,,,,,,,,
1,5,8,5,196,4,0,181.626,9.75,1136.999,1077.488,,,,,,,,,,,,,,2500 Gallon Plastic Water Storage Tank,2500 Gallons,"96""","95""",PM-PM2500,"$1,069.95",,,,,,,,,,,,,,,,,
1,5,9,21,273,6,0,262.325,16.07,1596.337,1525.221,,,,,,,,,,,,,,2000 Gallon Plastic Water Storage Tank,2000 Gallons,"90""","83""",CRMI-2000VTFWG,"$1,064.99",,,,,,,,,,,,,,,,,
1,5,10,7,352,7.1,0,324.062,20.257,1936.022,1855.602,,,,,,,,,,,,,,2500 Gallon Plastic Water Storage Tank,2500 Gallons,"90""","106""",SII-WG60,"$1,039.99",,,,,,,,,,,,,,,,,
1,5,11,41,503,9,0,500.655,28.866,2872.419,2763.169,,,,,,,,,,,,,,1500 Gallon Plastic Water Storage Tank,1500 Gallons,"64""","125""",DC-901500-1.2,"$1,024.00",,,,,,,,,,,,,,,,,
1,5,12,165,530,10,0,643.328,35.757,3568.502,3434.795,,,,,,,,,,,,,,2600 Gallon Plastic Water Storage Tank,2600 Gallons,"96""","89""",SII-WG62,"$1,019.99",,,,,,,,,,,,,,,,,
1,5,13,299,494,11.1,2.6,732.239,29.42,4187.59,4029.963,,,,,,,,,,,,,,2200 Gallon Plastic Water Storage Tank,2200 Gallons,"95""","80""",N-44908,$999.99,,,,,,,,,,,,,,,,,
1,5,14,202,529,12,2.6,664.791,28.904,3810.142,3667.342,,,,,,,,,,,,,,2500 Gallon Plastic Water Storage Tank,2500 Gallons,"95""","91""",DC-902500-1.2,$999.99,,,,,,,,,,,,,,,,,
1,5,15,306,356,12,3.6,573.616,24.969,3339.721,3214.337,,,,,,,,,,,,,,2500 Gallon Plastic Water Storage Tank,2500 Gallons,"90""","98""",DC-902501-1.2,$999.99,,,,,,,,,,,,,,,,,
1,5,16,301,251,12.8,3.6,438.207,22.52,2562.743,2463.544,,,,,,,,,,,,,,2100 Gallon Plastic Water Storage Tank,2100 Gallons,"85""","100""",EP-TLV02100DG,$993.00,,,,,,,,,,,,,,,,,
1,5,17,189,164,13,3.6,255.953,18.28,1508.095,1439.296,,,,,,,,,,,,,,2500 Gallon Black Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,5,18,13,50,11,2.6,51.811,11.217,318.291,276.676,,,,,,,,,,,,,,Ships Immediately!,2500 Gallons,"90""","98""",9539-DC-902501-1.2-BLK,$989.99,,,,,,,,,,,,,,,,,
1,5,19,0,0,9,0,0,9,0,0,,,,,,,,,,,,,,1550 Gallon Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,5,20,0,0,8,3.1,0,8,0,0,,,,,,,,,,,,,,Ships Immediately!,1550 Gallons,"85""","80""",9512-EP-TLV01550DG,$980.99,,,,,,,,,,,,,,,,,
1,5,21,0,0,7.6,2.8,0,7.6,0,0,,,,,,,,,,,,,,2000 Gallon Plastic Water Storage Tank,2000 Gallons,"90""","93""",EP-TLV02000DG,$970.00,,,,,,,,,,,,,,,,,
1,5,22,0,0,7.2,2.6,0,7.2,0,0,,,,,,,,,,,,,,2100 Gallon Plastic Water Storage Tank,2100 Gallons,"87""","90""",N-44411,$969.99,,,,,,,,,,,,,,,,,
1,5,23,0,0,7,2.6,0,7,0,0,,,,,,,,,,,,,,2500 Gallon Plastic Water Storage Tank,2500 Gallons,"102""","79""",N-42040,$969.99,,,,,,,,,,,,,,,,,
1,6,0,0,0,7,0,0,7,0,0,,,,,,,,,,,,,,1750 Gallon Plastic Water Storage Tank,1750 Gallons,"85""","89""",EP-TLV01750DG,$940.00,,,,,,,,,,,,,,,,,
1,6,1,0,0,6.5,0,0,6.5,0,0,,,,,,,,,,,,,,2550 Gallon Plastic Water Storage Tank,2550 Gallons,"93""","95""",N-43812,$929.99,,,,,,,,,,,,,,,,,
1,6,2,0,0,6,0,0,6,0,0,,,,,,,,,,,,,,2000 Gallon Plastic Water Storage Tank,2000 Gallons,"90""","81""",N-44129,$919.99,,,,,,,,,,,,,,,,,
1,6,3,0,0,6,0,0,6,0,0,,,,,,,,,,,,,,2500 Gallon Tri-Layer Water Tank,,,,,,,,,,,,,,,,,,,,,,
1,6,4,0,0,5,3.1,0,5,0,0,,,,,,,,,,,,,,Ships In 48 Hours,2500 Gallons,"96""","90""",RP-590274,$912.99,,,,,,,,,,,,,,,,,
1,6,5,0,0,5,3.1,0,5,0,0,,,,,,,,,,,,,,2450 Gallon Plastic Water Storage Tank,2450 Gallons,"96""","86""",N-44656,$909.99,,,,,,,,,,,,,,,,,
1,6,6,0,15,5,0,13.256,1.204,86.142,48.952,,,,,,,,,,,,,,2500 Gallon Plastic Water Storage Tank,2500 Gallons,"95""","89""",N-40631,$909.99,,,,,,,,,,,,,,,,,
1,6,7,97,114,6.3,0,158.395,10.002,969.035,913.487,,,,,,,,,,,,,,1720 Gallon Plastic Water Storage Tank,1720 Gallons,"90""","73""",EP-TLV01650DG,$899.00,,,,,,,,,,,,,,,,,
1,6,8,48,239,8,0,255.344,17.523,1539.18,1469.57,,,,,,,,,,,,,,2000 Gallon Tri-Layer Water Tank,2000 Gallons,"96""","73""",RP-590310,$889.99,,,,,,,,,,,,,,,,,
1,6,9,11,330,9,0,308.329,21.452,1831.465,1753.975,,,,,,,,,,,,,,1700 Gallon Plastic Water Storage Tank,1700 Gallons,"76""","95""",DC-901750-1.2,$864.00,,,,,,,,,,,,,,,,,
1,6,10,9,349,10,2.1,322.86,17.835,1950.263,1869.44,,,,,,,,,,,,,,1550 Gallon Plastic Water Storage Tank,1550 Gallons,"85""","80""",EP-TLV01550DG,$853.00,,,,,,,,,,,,,,,,,
1,6,11,14,460,12,0,428.56,29.213,2454.952,2359.132,,,,,,,,,,,,,,1300 Gallon Plastic Water Storage Tank,1300 Gallons,"72""","82""",SII-WG48R,$852.99,,,,,,,,,,,,,,,,,
1,6,12,23,542,12,0,512.049,32.852,2882.025,2772.455,,,,,,,,,,,,,,1650 Gallon Plastic Water Storage Tank,1650 Gallons,"86""","78""",DC-901650-1.2,$845.00,,,,,,,,,,,,,,,,,
1,6,13,9,605,13.2,2.6,557.213,26.855,3228.129,3106.703,,,,,,,,,,,,,,1525 Gal Black Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,6,14,78,489,10,6.2,518.152,18.448,3119.98,3002.328,,,,,,,,,,,,,,Ships Immediately!,1525 Gallons,"93""","62""",9504-N-43808,$799.99,,,,,,,,,,,,,,,,,
1,6,15,119,372,9,6.2,442.723,16.087,2690.497,2587.214,,,,,,,,,,,,,,1525 Gal Green Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,6,16,117,266,7,6.2,331.333,12.048,2042.833,1959.36,,,,,,,,,,,,,,Ships Immediately!,1525 Gallons,"93""","62""",9504-N-43810,$799.99,,,,,,,,,,,,,,,,,
1,6,17,30,173,6,7.7,176.519,7.895,1108.769,1049.934,,,,,,,,,,,,,,1525 Gal Black Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,6,18,0,41,6.3,5.9,37.511,5.903,238.907,198.838,,,,,,,,,,,,,,Ships Immediately!,1525 Gallons,"93""","62""",9513-N-43808,$799.99,,,,,,,,,,,,,,,,,
1,6,19,0,0,6.6,4.1,0,6.6,0,0,,,,,,,,,,,,,,1525 Gal Black Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,6,20,0,0,5,5.1,0,5,0,0,,,,,,,,,,,,,,Ships Immediately!,1525 Gallons,"93""","62""",9514-N-43808,$799.99,,,,,,,,,,,,,,,,,
1,6,21,0,0,5,0,0,5,0,0,,,,,,,,,,,,,,1480 Gallon Plastic Water Storage Tank,1480 Gallons,"85""","71""",EP-TLV01350DG,$794.00,,,,,,,,,,,,,,,,,
1,6,22,0,0,5.2,0,0,5.2,0,0,,,,,,,,,,,,,,710 Gallon Plastic Water Storage Tank,710 Gallons,"60""","68""",SII-WG37,$779.99,,,,,,,,,,,,,,,,,
1,6,23,0,0,5,2.6,0,5,0,0,,,,,,,,,,,,,,1550 Gal Green Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,7,0,0,0,5,0,0,5,0,0,,,,,,,,,,,,,,Ships Immediately!,1550 Gallons,"87""","65""",9525-N-41368,$779.99,,,,,,,,,,,,,,,,,
1,7,1,0,0,5,0,0,5,0,0,,,,,,,,,,,,,,1550 Gal Black Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,7,2,0,0,4,0,0,4,0,0,,,,,,,,,,,,,,Ships Immediately!,1550 Gallons,"87""","65""",9539-N-40627,$779.99,,,,,,,,,,,,,,,,,
1,7,3,0,0,5,0,0,5,0,0,,,,,,,,,,,,,,1550 Gal Green Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,7,4,0,0,4.6,0,0,4.6,0,0,,,,,,,,,,,,,,Ships Immediately!,1550 Gallons,"87""","65""",9539-N-40866,$779.99,,,,,,,,,,,,,,,,,
1,7,5,0,0,4,0,0,4,0,0,,,,,,,,,,,,,,1550 Gal Black Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,7,6,0,24,3,0,21.271,-0.498,139.214,101.038,,,,,,,,,,,,,,Ships Immediately!,1550 Gallons,"87""","65""",9512-N-40627,$779.99,,,,,,,,,,,,,,,,,
1,7,7,290,124,6,0,258.385,14.217,1521.637,1452.485,,,,,,,,,,,,,,1550 Gal Black Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,7,8,402,211,8,0,446.288,25.509,2556.219,2457.226,,,,,,,,,,,,,,Ships Immediately!,1550 Gallons,"87""","65""",9513-N-40627,$779.99,,,,,,,,,,,,,,,,,
1,7,9,384,309,10,0,574.691,33.16,3209.709,3088.931,,,,,,,,,,,,,,1500 Gallon Plastic Water Storage Tank,1500 Gallons,"72""","93""",CRMI-1500VTFWG,$770.99,,,,,,,,,,,,,,,,,
1,7,10,260,460,11,2.6,643.329,26.981,3718.464,3579.15,,,,,,,,,,,,,,1320 Gallon Plastic Water Storage Tank,1320 Gallons,"82""","74""",BM-CWT1320,$765.99,,,,,,,,,,,,,,,,,
1,7,11,12,707,12,3.1,654.108,27.482,3778.178,3636.599,,,,,,,,,,,,,,1500 Gallon Plastic Water Storage Tank,1500 Gallons,"93""","63""",PM-PM1500,$739.95,,,,,,,,,,,,,,,,,
1,7,12,14,680,12,3.1,630.526,26.962,3650.99,3514.214,,,,,,,,,,,,,,1500 Gallon Plastic Water Storage Tank,1500 Gallons,"86""","70""",SII-WG45,$738.99,,,,,,,,,,,,,,,,,
1,7,13,10,607,12.8,3.1,559.743,26.044,3255.256,3132.874,,,,,,,,,,,,,,1200 Gallon Plastic Water Storage Tank,1200 Gallons,"90""","60""",EP-TLV01200DG,$729.00,,,,,,,,,,,,,,,,,
1,7,14,78,489,13,4.1,517.862,23.932,3040.267,2925.356,,,,,,,,,,,,,,1300 Gallon Tri-Layer Water Tank,1300 Gallons,"60""","114""",RP-590301,$719.99,,,,,,,,,,,,,,,,,
1,7,15,118,373,13,0,442.647,32.074,2496.061,2398.96,,,,,,,,,,,,,,1350 Gallon Plastic Water Storage Tank,1350 Gallons,"71""","87""",N-40860,$709.99,,,,,,,,,,,,,,,,,
1,7,16,117,267,10,3.1,332.076,17.435,1998.562,1916.362,,,,,,,,,,,,,,1150 Gallon Plastic Water Storage Tank,1150 Gallons,"63""","90""",PM-PM1150,$709.95,,,,,,,,,,,,,,,,,
1,7,17,30,174,11,2.6,177.384,14.673,1081.363,1023.181,,,,,,,,,,,,,,1000 Gallon Plastic Water Storage Tank,1000 Gallons,"72""","64.75""",SII-WG41R,$707.99,,,,,,,,,,,,,,,,,
1,7,18,0,42,11,3.6,38.527,10.632,240.374,200.277,,,,,,,,,,,,,,1025 Gallon Plastic Water Storage Tank,1025 Gallons,"60""","95.5""",SII-WG40R,$707.99,,,,,,,,,,,,,,,,,
1,7,19,0,0,9,3.6,0,9,0,0,,,,,,,,,,,,,,1000 Gal Black Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,7,20,0,0,8,5.1,0,8,0,0,,,,,,,,,,,,,,Ships Immediately!,1000 Gallons,"64""","80""",9504-N-40892,$699.99,,,,,,,,,,,,,,,,,
1,7,21,0,0,7,7.7,0,7,0,0,,,,,,,,,,,,,,1000 Gal Green Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,7,22,0,0,6.2,6.2,0,6.2,0,0,,,,,,,,,,,,,,Ships Immediately!,1000 Gallons,"64""","80""",9504-N-41686,$699.99,,,,,,,,,,,,,,,,,
1,7,23,0,0,5,6.2,0,5,0,0,,,,,,,,,,,,,,1000 Gal Black Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,8,0,0,0,5,6.7,0,5,0,0,,,,,,,,,,,,,,Ships Immediately!,1000 Gallons,"64""","80""",9513-N-40892,$699.99,,,,,,,,,,,,,,,,,
1,8,1,0,0,5,5.1,0,5,0,0,,,,,,,,,,,,,,1000 Gal Green Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,8,2,0,0,5,0,0,5,0,0,,,,,,,,,,,,,,Ships Immediately!,1000 Gallons,"64""","80""",9513-N-41686,$699.99,,,,,,,,,,,,,,,,,
1,8,3,0,0,5,0,0,5,0,0,,,,,,,,,,,,,,1000 Gal Green Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,8,4,0,0,4,0,0,4,0,0,,,,,,,,,,,,,,Ships Immediately!,1000 Gallons,"64""","80""",9514-N-41686,$699.99,,,,,,,,,,,,,,,,,
1,8,5,0,0,4,0,0,4,0,0,,,,,,,,,,,,,,1100 Gal Green Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,8,6,0,10,5,0,8.824,0.998,57.39,20.729,,,,,,,,,,,,,,Ships Immediately!,1100 Gallons,"87""","51""",9539-N-40865,$699.99,,,,,,,,,,,,,,,,,
1,8,7,0,94,6.8,0,85.813,6.434,545.3,499.081,,,,,,,,,,,,,,1100 Gal Black Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,8,8,5,194,9,3.1,179.694,11.816,1114.679,1055.703,,,,,,,,,,,,,,Ships Immediately!,1100 Gallons,"87""","51""",9512-N-40704,$699.99,,,,,,,,,,,,,,,,,
1,8,9,21,272,9,3.1,261.184,14.045,1603.854,1532.539,,,,,,,,,,,,,,1110 Gallon Plastic Water Storage Tank,1110 Gallons,"84""","56""",BM-CWT1110,$697.99,,,,,,,,,,,,,,,,,
1,8,10,7,350,11.3,6.2,322.026,15.992,1961.569,1880.425,,,,,,,,,,,,,,1550 Gallon Plastic Water Storage Tank,1550 Gallons,"76""","87""",DC-901600-1.2,$689.95,,,,,,,,,,,,,,,,,
1,8,11,9,395,12,5.1,364.607,18.232,2198.606,2110.573,,,,,,,,,,,,,,1200 Gallon Plastic Water Storage Tank,1200 Gallons,"76""","68""",DC-901200-1.2,$686.00,,,,,,,,,,,,,,,,,
1,8,12,9,412,13,5.1,380.472,19.616,2279.845,2189.382,,,,,,,,,,,,,,1600 Gallon Plastic Water Storage Tank,1600 Gallons,"90""","66""",CRMI-1600VTFWG,$672.99,,,,,,,,,,,,,,,,,
1,8,13,9,401,7.8,7.2,370.158,12.916,2286.147,2195.494,,,,,,,,,,,,,,1500 Gallon Tri-Layer Water Tank,1500 Gallons,"65""","114""",RP-590304,$662.99,,,,,,,,,,,,,,,,,
1,8,14,7,365,10,3.1,335.569,17.33,2031.78,1948.626,,,,,,,,,,,,,,1100 Gallon Plastic Water Storage Tank,1100 Gallons,"86""","53""",SII-WG42,$655.99,,,,,,,,,,,,,,,,,
1,8,15,22,291,11,4.1,279.5,16.267,1699.576,1625.698,,,,,,,,,,,,,,1000 Gallon Plastic Water Storage Tank,1000 Gallons,"85""","56""",EP-TLV01000DG,$649.99,,,,,,,,,,,,,,,,,
1,8,16,16,214,10.2,5.1,204.271,13.235,1258.302,1195.835,,,,,,,,,,,,,,1600 Gallon Tri-Layer Water Tank,,,,,,,,,,,,,,,,,,,,,,
1,8,17,0,124,9.1,3.9,113.249,10.467,707.089,657.421,,,,,,,,,,,,,,Ships In 48 Hours,1600 Gallons,"86""","71""",RP-590307,$649.99,,,,,,,,,,,,,,,,,
1,8,18,0,28,8,2.6,24.798,7.034,157.172,118.659,,,,,,,,,,,,,,1000 Gallon Plastic Water Storage Tank,1000 Gallons,"75""","65""",PM-PM1000,$649.95,,,,,,,,,,,,,,,,,
1,8,19,0,0,7.4,0,0,7.4,0,0,,,,,,,,,,,,,,1100 Gallon Plastic Water Storage Tank,1100 Gallons,"60""","97""",EP-TLV01100DG,$649.00,,,,,,,,,,,,,,,,,
1,8,20,0,0,7,3.6,0,7,0,0,,,,,,,,,,,,,,850 Gallon Plastic Water Storage Tank,850 Gallons,"56""","82""",DC-900850-1.2,$646.00,,,,,,,,,,,,,,,,,
1,8,21,0,0,7,3.1,0,7,0,0,,,,,,,,,,,,,,1550 Gallon Plastic Water Storage Tank,1550 Gallons,"87""","65""",N-40627,$639.99,,,,,,,,,,,,,,,,,
1,8,22,0,0,6.6,2.1,0,6.6,0,0,,,,,,,,,,,,,,1000 Gallon Tri-Layer Water Tank,1000 Gallons,"60""","89""",RP-590295,$632.99,,,,,,,,,,,,,,,,,
1,8,23,0,0,7,0,0,7,0,0,,,,,,,,,,,,,,870 Gallon Plastic Water Storage Tank,870 Gallons,"60""","78""",EP-TLV00870DG,$629.99,,,,,,,,,,,,,,,,,
1,9,0,0,0,6,2.1,0,6,0,0,,,,,,,,,,,,,,800 Gallon Plastic Water Storage Tank,800 Gallons,"47""","116""",DC-900800-1.2,$625.00,,,,,,,,,,,,,,,,,
1,9,1,0,0,6.2,2.1,0,6.2,0,0,,,,,,,,,,,,,,1100 Gallon Plastic Water Storage Tank,1100 Gallons,"86""","57""",DC-901100-1.2,$623.00,,,,,,,,,,,,,,,,,
1,9,2,0,0,6,2.1,0,6,0,0,,,,,,,,,,,,,,865 Gallon Plastic Water Storage Tank,865 Gallons,"61""","75""",BM-CWT865,$621.99,,,,,,,,,,,,,,,,,
1,9,3,0,0,6,2.6,0,6,0,0,,,,,,,,,,,,,,750 Gallon Tri-Layer Water Tank,750 Gallons,"48""","106""",RP-590292,$613.99,,,,,,,,,,,,,,,,,
1,9,4,0,0,5.6,0,0,5.6,0,0,,,,,,,,,,,,,,1000 Gallon Plastic Water Storage Tank,1000 Gallons,"72""","64""",N-44113,$609.99,,,,,,,,,,,,,,,,,
1,9,5,0,0,5,2.6,0,5,0,0,,,,,,,,,,,,,,1075 Gal Green Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,9,6,0,10,5,0,8.824,0.974,57.397,20.735,,,,,,,,,,,,,,Ships Immediately!,1075 Gallons,"87""","51""",9504-N-43806,$609.99,,,,,,,,,,,,,,,,,
1,9,7,0,93,6.1,0,84.867,5.686,541.028,494.898,,,,,,,,,,,,,,1075 Gal Black Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,9,8,25,216,7,0,212.126,13.997,1300.801,1237.28,,,,,,,,,,,,,,Ships Immediately!,1075 Gallons,"87""","51""",9513-N-43804,$609.99,,,,,,,,,,,,,,,,,
1,9,9,25,365,8,0,350.774,21.677,2080.681,1996.112,,,,,,,,,,,,,,1075 Gal Green Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,9,10,100,447,8.9,2.6,494.735,20.64,2948.074,2836.291,,,,,,,,,,,,,,Ships Immediately!,1075 Gallons,"87""","51""",9513-N-43806,$609.99,,,,,,,,,,,,,,,,,
1,9,11,23,516,10,6.2,487.26,17.835,2943.37,2831.745,,,,,,,,,,,,,,1525 Gallon Plastic Water Storage Tank,1525 Gallons,"93""","62""",N-43808,$609.99,,,,,,,,,,,,,,,,,
1,9,12,14,480,8,6.7,446.836,14.758,2737.113,2632.317,,,,,,,,,,,,,,700 Gallon Plastic Water Storage Tank,700 Gallons,"47""","104""",DC-900700-1.2,$594.00,,,,,,,,,,,,,,,,,
1,9,13,9,402,7.6,5.1,370.978,14.125,2278.892,2188.458,,,,,,,,,,,,,,1025 Gallon Plastic Water Storage Tank,1025 Gallons,"60""","90""",CRMI-1025VTFWG,$593.99,,,,,,,,,,,,,,,,,
1,9,14,7,366,7,5.1,336.397,12.727,2079.32,1994.791,,,,,,,,,,,,,,1200 Gallon Tri-Layer Water Tank,1200 Gallons,"86""","56.5""",RP-590298,$569.99,,,,,,,,,,,,,,,,,
1,9,15,22,292,8,3.1,280.339,13.924,1722.713,1648.208,,,,,,,,,,,,,,900 Gallon Plastic Water Storage Tank,900 Gallons,"72""","60""",DC-910900-1.2,$569.00,,,,,,,,,,,,,,,,,
1,9,16,16,214,6.8,5.1,204.198,9.808,1277.043,1214.113,,,,,,,,,,,,,,1100 Gallon Plastic Water Storage Tank,1100 Gallons,"72""","72""",DC-911100-1.2,$564.95,,,,,,,,,,,,,,,,,
1,9,17,0,124,7,4.1,113.192,8.3,713.475,663.668,,,,,,,,,,,,,,1000 Gallon Plastic Water Storage Tank,1000 Gallons,"64""","80""",N-40892,$559.99,,,,,,,,,,,,,,,,,
1,9,18,0,28,7,4.1,24.798,6.15,157.771,119.247,,,,,,,,,,,,,,1100 Gallon Plastic Water Storage Tank,1100 Gallons,"87""","51""",N-40704,$559.99,,,,,,,,,,,,,,,,,
1,9,19,0,0,6.7,5.1,0,6.7,0,0,,,,,,,,,,,,,,750 Gallon Plastic Water Storage Tank,750 Gallons,"48""","102""",CRMI-750VTFWG,$538.99,,,,,,,,,,,,,,,,,
1,9,20,0,0,6,5.1,0,6,0,0,,,,,,,,,,,,,,1000 Gallon Plastic Water Storage Tank,1000 Gallons,"72""","65""",CRMI-1000VTFWG,$519.95,,,,,,,,,,,,,,,,,
1,9,21,0,0,5,5.1,0,5,0,0,,,,,,,,,,,,,,660 Gallon Plastic Water Storage Tank,660 Gallons,"71""","48""",BM-CWT660,$508.99,,,,,,,,,,,,,,,,,
1,9,22,0,0,5,4.1,0,5,0,0,,,,,,,,,,,,,,825 Gallon Plastic Water Storage Tank,825 Gallons,"60""","73""",CRMI-825VTFWG,$500.99,,,,,,,,,,,,,,,,,
1,9,23,0,0,6,2.6,0,6,0,0,,,,,,,,,,,,,,750 Gallon Plastic Water Storage Tank,750 Gallons,"72""","50""",CRMI-750VTSFWG,$492.99,,,,,,,,,,,,,,,,,
1,10,0,0,0,5,3.1,0,5,0,0,,,,,,,,,,,,,,550 Gal Green Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,10,1,0,0,5,4.1,0,5,0,0,,,,,,,,,,,,,,Ships Immediately!,550 Gallons,"67""","42""",9525-N-41364,$489.99,,,,,,,,,,,,,,,,,
1,10,2,0,0,5,3.6,0,5,0,0,,,,,,,,,,,,,,550 Gal Black Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,10,3,0,0,4,4.6,0,4,0,0,,,,,,,,,,,,,,Ships Immediately!,550 Gallons,"67""","42""",9539-N-40703,$489.99,,,,,,,,,,,,,,,,,
1,10,4,0,0,4.3,5.1,0,4.3,0,0,,,,,,,,,,,,,,1075 Gallon Plastic Water Storage Tank,1075 Gallons,"87""","51""",N-43804,$489.99,,,,,,,,,,,,,,,,,
1,10,5,0,0,4,5.1,0,4,0,0,,,,,,,,,,,,,,500 Gal Black Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,10,6,0,14,5,3.1,12.37,3.418,79.63,42.561,,,,,,,,,,,,,,Ships Immediately!,500 Gallons,"48""","73""",9504-N-43101,$469.99,,,,,,,,,,,,,,,,,
1,10,7,91,111,6.1,3.1,151.72,8.015,935.932,881.146,,,,,,,,,,,,,,500 Gal Green Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,10,8,89,245,9,4.1,284.155,13.966,1735.766,1660.906,,,,,,,,,,,,,,Ships Immediately!,500 Gallons,"48""","73""",9504-N-43105,$469.99,,,,,,,,,,,,,,,,,
1,10,9,118,343,10,4.1,403.341,17.858,2429.467,2334.437,,,,,,,,,,,,,,500 Gal Black Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,10,10,78,466,9.7,5.1,494.662,18.563,2976.382,2863.643,,,,,,,,,,,,,,Ships Immediately!,500 Gallons,"48""","73""",9513-N-43101,$469.99,,,,,,,,,,,,,,,,,
1,10,11,23,516,10,4.1,487.076,20.12,2911.686,2801.125,,,,,,,,,,,,,,500 Gal Green Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,10,12,14,480,9,5.1,446.695,17.066,2707.922,2604.074,,,,,,,,,,,,,,Ships Immediately!,500 Gallons,"48""","73""",9513-N-43105,$469.99,,,,,,,,,,,,,,,,,
1,10,13,9,401,8.9,0,369.972,25.14,2160.772,2073.859,,,,,,,,,,,,,,500 Gal Green Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,10,14,16,423,9,0,395.92,25.586,2307.248,2215.957,,,,,,,,,,,,,,Ships Immediately!,500 Gallons,"48""","73""",9539-N-43105,$469.99,,,,,,,,,,,,,,,,,
1,10,15,25,396,9,0,378.895,25.189,2211.379,2122.966,,,,,,,,,,,,,,420 Gallon Plastic Water Storage Tank,420 Gallons,"47""","64""",BM-CWT420,$467.99,,,,,,,,,,,,,,,,,
1,10,16,116,268,10.7,2.6,331.611,18.419,1986.824,1904.96,,,,,,,,,,,,,,550 Gallon Plastic Water Storage Tank,550 Gallons,"60""","52""",EP-TLV00550DG,$449.99,,,,,,,,,,,,,,,,,
1,10,17,33,155,10,0,164.994,17.672,991.32,935.254,,,,,,,,,,,,,,600 Gal Black Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,10,18,0,34,8,0,30.15,8.232,190.099,150.963,,,,,,,,,,,,,,Ships Immediately!,600 Gallons,"64""","50""",9504-N-43800,$449.99,,,,,,,,,,,,,,,,,
1,10,19,0,0,6.3,0,0,6.3,0,0,,,,,,,,,,,,,,600 Gal Black Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,10,20,0,0,6,0,0,6,0,0,,,,,,,,,,,,,,Ships Immediately!,600 Gallons,"64""","50""",9514-N-43800,$449.99,,,,,,,,,,,,,,,,,
1,10,21,0,0,6,4.1,0,6,0,0,,,,,,,,,,,,,,600 Gal Green Plastic Water Storage Tank,,,,,,,,,,,,,,,,,,,,,,
1,10,22,0,0,5.4,4.1,0,5.4,0,0,,,,,,,,,,,,,,Ships Immediately!,600 Gallons,"64""","50""",9514-N-43802,$449.99,,,,,,,,,,,,,,,,,
1,10,23,0,0,5,2.6,0,5,0,0,,,,,,,,,,,,,,650 Gallon Plastic Water Storage Tank,650 Gallons,"56""","72""",DC-900650-1.2,$449.00,,,,,,,,,,,,,,,,,
1,11,0,0,0,6,0,0,6,0,0,,,,,,,,,,,,,,525 Gallon Plastic Water Storage Tank,525 Gallons,"46""","81""",DC-900525-1.2,$427.00,,,,,,,,,,,,,,,,,
